avg_energy_usage,avg_water_usage,avg_transport_distance,avg_recycling_percentage,avg_efficiency,total_energy_usage,total_water_usage,product_lifetime,reuse_percentage,recycle_percentage,landfill_percentage,metal_type,production_route,region,sustainability_score,circularity_index,co2_emissions
6.93,7.15,1740.4,38.3,90.1,509.83,1364.84,16,42.3,16.2,41.5,Titanium,Primary,Africa,5.63,0.58,91.21
19.95,9.55,369.5,79.5,82.2,8270.98,8237.54,4,15.7,5.5,78.8,Steel,Secondary,Oceania,3.53,0.21,893.75
9.67,3.25,1895.9,45.6,94.5,1783.84,2247.01,6,25.3,20.8,53.9,Titanium,Primary,Asia,5.14,0.46,323.49
10.12,10.43,445.4,17.1,95.8,7335.67,2208.25,19,32.5,38.2,29.3,Steel,Secondary,Europe,6.41,0.71,741.06
4.95,3.51,659.2,26.7,62.4,3356.47,808.27,2,16.1,19.7,64.2,Steel,Primary,Africa,3.66,0.36,267.02
16.31,10.72,1514.8,50.9,75.3,1496.82,9971.48,18,2.1,32.5,65.4,Steel,Primary,North America,3.99,0.35,148.85
14.49,4.21,793.6,14.7,60.9,12240.63,339.35,10,24.8,37.9,37.3,Titanium,Primary,South America,4.96,0.63,1730.87
5.97,2.65,1220.3,61.2,72.5,1709.25,1296.93,28,0.6,16.1,83.3,Zinc,Secondary,South America,3.01,0.17,179.59
3.48,3.31,894.7,56.6,80.4,1602.94,1151.22,28,47.5,39.9,12.6,Titanium,Primary,Europe,6.78,0.87,241.94
14.25,1.03,1487.3,71.5,94.6,9754.65,702.28,4,39.8,16.9,43.3,Iron Ore,Secondary,South America,5.67,0.57,834.42
13.78,11.06,464.4,93.8,92.2,6310.52,9374.99,29,9.6,12.8,77.6,Copper,Primary,Asia,3.89,0.22,979.07
6.92,11.25,126.3,91.2,64.8,3247.03,4414.04,1,14.4,11.1,74.5,Copper,Secondary,Europe,3.22,0.26,331.57
19.12,8.21,606.9,94.6,63.5,2148.07,3740.12,15,49.1,10.0,40.9,Zinc,Secondary,North America,4.86,0.59,254.29
4.72,3.26,953.9,24.5,82.4,2036.07,3204.0,10,18.7,36.9,44.4,Copper,Primary,North America,5.25,0.56,272.14
9.78,2.17,344.4,13.2,80.2,7595.2,1724.54,18,39.2,44.4,16.4,Steel,Primary,Europe,6.59,0.84,1161.56
18.99,1.27,716.0,30.2,70.1,17459.74,1145.98,16,22.3,11.5,66.2,Zinc,Secondary,South America,3.79,0.34,1498.17
9.56,3.32,806.0,89.5,94.2,4233.38,1549.86,13,43.2,4.3,52.5,Copper,Primary,South America,5.2,0.48,742.5
13.49,13.47,124.2,97.2,95.2,6102.96,3668.86,26,35.2,15.7,49.1,Titanium,Secondary,North America,5.4,0.51,965.95
9.16,4.38,1170.8,85.9,75.3,6572.26,1932.76,15,1.1,32.9,66.0,Iron Ore,Secondary,Asia,3.96,0.34,559.4
6.94,5.96,1769.8,11.0,93.8,6562.7,4352.51,2,14.7,18.4,66.9,Aluminum,Secondary,Oceania,4.47,0.33,1287.9
19.71,2.47,312.0,94.7,74.6,5986.08,380.28,20,27.9,27.5,44.6,Iron Ore,Secondary,South America,5.01,0.55,896.23
9.37,4.11,1199.6,42.3,88.0,4386.44,1261.55,4,46.3,37.2,16.5,Copper,Secondary,Asia,6.82,0.84,517.0
18.09,8.27,1332.8,0.9,78.1,14583.7,779.89,1,5.1,20.4,74.5,Zinc,Secondary,South America,3.62,0.26,1073.78
6.14,9.51,844.5,44.2,64.7,3863.34,4381.55,7,30.1,50.0,19.9,Lead,Secondary,Oceania,5.95,0.8,502.17
5.84,4.43,1405.2,4.6,95.3,905.53,3703.81,23,15.1,14.9,70.0,Copper,Secondary,Europe,4.36,0.3,67.66
2.56,1.81,827.4,54.4,77.3,1654.65,132.91,26,44.5,48.9,6.6,Titanium,Secondary,Africa,6.99,0.93,189.33
13.73,6.47,1014.2,33.9,87.9,3122.33,4474.38,11,38.3,10.2,51.5,Iron Ore,Primary,North America,5.06,0.48,347.54
8.63,4.28,24.6,47.3,74.0,4614.51,4005.53,26,18.5,5.5,76.0,Lead,Secondary,Europe,3.42,0.24,729.05
17.56,4.07,1386.5,61.3,60.7,9704.5,1119.58,10,8.4,37.5,54.1,Titanium,Secondary,South America,4.12,0.46,765.27
10.52,14.44,1326.1,86.9,63.8,9282.78,10237.28,1,0.6,35.1,64.3,Titanium,Secondary,Oceania,3.7,0.36,1608.53
19.43,9.63,86.4,66.2,78.9,9508.45,9402.22,11,31.1,40.6,28.3,Aluminum,Primary,North America,5.95,0.72,940.57
5.34,8.8,742.8,43.4,86.2,1684.61,8484.64,24,20.3,17.2,62.5,Titanium,Primary,Africa,4.46,0.38,196.42
17.64,6.82,1958.3,81.9,72.7,4752.53,1863.11,10,15.7,46.5,37.8,Lead,Primary,Africa,5.29,0.62,788.21
15.98,7.01,847.3,90.6,86.4,14071.02,1018.65,14,49.3,6.0,44.7,Titanium,Primary,Oceania,5.36,0.55,2023.54
15.88,8.57,1008.9,12.0,86.5,3373.87,1635.74,14,23.3,1.5,75.2,Aluminum,Primary,Oceania,3.84,0.25,324.58
17.21,10.75,1820.8,53.2,86.7,7823.24,7707.04,7,37.5,15.0,47.5,Steel,Primary,South America,5.23,0.52,844.37
15.7,10.83,1437.4,28.5,78.7,3576.69,8008.47,23,8.9,39.9,51.2,Lead,Secondary,North America,4.8,0.49,342.89
13.27,3.4,1168.3,4.7,94.8,10412.16,2347.78,11,0.7,33.6,65.7,Steel,Primary,South America,4.56,0.34,1449.53
4.36,8.0,1597.6,66.9,78.6,2182.85,2954.2,22,20.9,21.8,57.3,Lead,Primary,Africa,4.49,0.43,218.05
2.59,6.77,1730.1,86.3,77.1,993.49,1430.42,28,33.3,12.8,53.9,Zinc,Primary,Europe,4.62,0.46,157.82
18.58,13.19,919.2,16.3,67.6,7302.77,7936.73,4,25.3,3.0,71.7,Aluminum,Primary,Europe,3.44,0.28,1000.25
13.1,9.84,955.5,81.2,71.7,11260.81,5013.44,27,44.5,16.9,38.6,Zinc,Primary,Asia,5.22,0.61,809.16
16.34,8.46,778.2,85.3,61.6,9413.23,6280.64,24,21.7,23.0,55.3,Zinc,Secondary,Africa,4.08,0.45,908.76
10.67,2.62,1933.7,91.4,84.1,7810.17,1229.55,2,15.6,34.4,50.0,Titanium,Secondary,Africa,5.02,0.5,649.94
4.11,9.48,1397.4,26.5,69.4,3707.99,3523.79,7,45.8,32.3,21.9,Zinc,Primary,South America,5.99,0.78,402.49
4.25,2.64,175.6,90.4,71.6,3853.28,868.04,19,20.3,47.4,32.3,Copper,Secondary,Asia,5.53,0.68,490.9
14.34,5.72,1727.3,32.1,89.3,5192.28,1435.13,14,13.5,5.0,81.5,Lead,Primary,Oceania,3.6,0.18,654.3
9.75,3.0,966.3,55.2,72.4,9309.58,907.38,19,4.9,16.8,78.3,Iron Ore,Secondary,Asia,3.26,0.22,1519.12
5.61,10.69,146.8,5.1,69.2,413.08,1497.55,7,39.7,24.1,36.2,Copper,Secondary,North America,5.27,0.64,32.38
10.85,3.89,1103.9,4.4,66.4,4426.73,1476.31,12,41.3,33.5,25.2,Copper,Primary,South America,5.73,0.75,849.8
3.16,6.49,840.2,72.0,89.4,2847.19,549.97,3,1.7,24.8,73.5,Titanium,Primary,Oceania,4.01,0.26,288.78
12.48,13.54,1756.7,44.4,64.9,3880.09,3074.84,15,17.9,45.6,36.5,Iron Ore,Primary,Oceania,5.12,0.64,368.75
6.84,3.86,415.9,25.6,77.2,2116.48,2931.41,5,37.5,30.4,32.1,Zinc,Secondary,Europe,5.71,0.68,323.35
16.36,8.11,1654.7,19.0,79.3,5521.36,2913.08,8,47.3,2.0,50.7,Iron Ore,Secondary,North America,4.84,0.49,943.2
7.59,6.87,1119.8,67.0,86.1,4794.59,4704.75,14,18.9,5.7,75.4,Zinc,Primary,Asia,3.81,0.25,511.92
10.19,1.25,118.7,0.0,84.1,4752.78,913.8,29,43.6,37.7,18.7,Steel,Primary,Europe,6.59,0.81,770.08
2.21,12.1,1944.0,80.6,90.8,1636.28,7285.73,4,19.7,35.8,44.5,Aluminum,Secondary,Africa,5.5,0.56,298.72
3.3,1.97,1030.1,7.9,61.7,2970.54,1892.7,7,9.0,7.7,83.3,Titanium,Primary,South America,2.69,0.17,490.2
9.06,7.64,588.8,19.1,71.3,6255.83,537.61,7,0.2,2.9,96.9,Zinc,Secondary,Asia,2.29,0.03,344.88
10.64,8.85,944.1,38.6,70.6,2598.75,6652.72,18,16.5,28.9,54.6,Zinc,Secondary,Africa,4.39,0.45,452.46
12.8,9.8,1717.1,48.5,65.5,11981.41,9416.3,14,18.9,31.8,49.3,Iron Ore,Primary,Oceania,4.5,0.51,1990.98
7.25,10.64,616.8,35.5,71.0,2184.19,9247.84,8,47.3,6.8,45.9,Titanium,Secondary,Asia,4.84,0.54,328.49
14.51,4.55,393.4,32.1,71.8,2791.72,953.22,26,10.3,23.7,66.0,Lead,Secondary,Europe,3.85,0.34,457.85
17.48,1.14,266.9,96.4,79.8,2368.0,410.95,12,19.1,15.3,65.6,Zinc,Secondary,North America,4.11,0.34,466.29
16.04,11.13,602.7,64.2,85.2,9386.84,2379.92,10,1.3,46.6,52.1,Steel,Secondary,Europe,4.95,0.48,1076.36
2.71,8.5,1562.3,2.3,74.5,428.38,5280.57,14,38.2,11.0,50.8,Copper,Primary,South America,4.7,0.49,25.74
10.65,12.71,948.5,43.0,87.3,1936.57,9234.81,9,45.8,36.7,17.5,Zinc,Secondary,South America,6.74,0.82,230.71
3.89,12.5,462.7,87.5,72.8,1303.26,4390.25,6,11.9,25.9,62.2,Iron Ore,Primary,Asia,4.07,0.38,74.24
6.36,12.81,340.7,30.1,71.0,2019.75,7206.03,5,21.4,0.6,78.0,Lead,Secondary,Europe,3.23,0.22,190.13
19.76,7.79,672.1,9.5,80.6,12330.78,5502.66,1,6.1,25.8,68.1,Steel,Primary,North America,4.01,0.32,1702.04
4.56,5.67,1880.4,75.8,60.9,3766.14,2553.05,1,22.8,5.0,72.2,Titanium,Secondary,Oceania,3.22,0.28,363.22
10.98,12.08,692.6,60.6,63.0,8490.64,10404.68,25,6.7,33.0,60.3,Zinc,Secondary,South America,3.88,0.4,1297.45
13.13,7.32,1976.4,57.0,75.9,3930.6,5731.36,20,26.2,28.3,45.5,Steel,Primary,North America,5.0,0.55,681.16
14.64,3.57,975.6,5.4,95.8,4143.78,397.81,17,36.7,0.5,62.8,Steel,Secondary,Africa,4.73,0.37,468.52
12.07,12.97,366.5,14.0,87.4,11677.75,8301.7,11,27.7,10.2,62.1,Lead,Primary,Asia,4.52,0.38,2160.63
2.18,13.36,1783.4,62.3,63.3,126.06,3654.75,26,12.3,38.8,48.9,Steel,Secondary,North America,4.45,0.51,7.81
7.88,7.53,926.1,20.8,92.2,6979.59,4364.71,12,17.7,13.8,68.5,Steel,Primary,Asia,4.34,0.32,1228.53
11.32,2.06,1422.2,50.4,87.8,2713.88,1975.63,3,31.9,25.0,43.1,Lead,Primary,Africa,5.48,0.57,472.99
3.58,6.43,1967.6,54.5,83.2,3400.71,5691.25,6,29.5,15.6,54.9,Lead,Secondary,North America,4.75,0.45,334.29
8.31,12.25,109.8,28.4,91.2,3117.84,5320.06,11,6.8,46.1,47.1,Lead,Secondary,North America,5.38,0.53,295.59
2.6,13.62,202.4,94.8,75.4,1217.67,4452.9,29,42.2,26.8,31.0,Steel,Secondary,Oceania,5.71,0.69,116.61
3.41,3.85,1443.7,84.2,68.4,2461.22,1049.84,13,23.8,34.8,41.4,Steel,Secondary,Africa,4.98,0.59,422.61
9.14,1.94,570.8,72.2,79.5,5559.73,1078.42,11,8.1,4.2,87.7,Aluminum,Secondary,Europe,3.0,0.12,971.55
4.39,13.28,376.8,7.8,80.9,1545.47,2105.36,8,6.1,2.0,91.9,Titanium,Secondary,North America,2.83,0.08,153.71
12.22,6.45,88.3,10.6,80.5,7040.42,3688.18,29,48.3,13.0,38.7,Copper,Secondary,Oceania,5.48,0.61,977.83
14.41,8.58,53.5,49.3,81.5,10723.51,439.87,10,14.1,15.5,70.4,Titanium,Secondary,North America,3.92,0.3,759.65
16.41,14.55,1551.2,16.1,96.1,1480.48,5203.91,2,45.4,34.4,20.2,Iron Ore,Secondary,Oceania,6.87,0.8,178.13
5.6,1.93,277.5,97.8,94.3,339.58,499.75,24,20.5,28.5,51.0,Iron Ore,Primary,South America,5.28,0.49,67.85
5.01,10.08,940.8,15.9,93.3,2430.67,9804.39,14,19.3,18.7,62.0,Lead,Primary,Europe,4.7,0.38,179.45
3.88,2.04,1215.7,48.7,90.5,679.95,1511.4,29,35.0,32.7,32.3,Titanium,Primary,North America,6.1,0.68,130.64
13.46,6.26,862.4,36.4,95.9,9167.97,2392.39,16,0.5,8.2,91.3,Steel,Secondary,Africa,3.31,0.09,1591.91
14.72,12.25,63.9,63.9,63.7,3729.31,1692.98,17,16.9,3.2,79.9,Aluminum,Primary,Asia,2.92,0.2,730.32
2.57,7.07,1569.2,12.9,70.1,1185.31,3824.59,11,15.1,42.7,42.2,Copper,Secondary,Africa,4.99,0.58,91.19
18.85,14.96,30.9,43.0,78.8,4482.29,3781.52,2,43.4,28.2,28.4,Zinc,Secondary,Europe,5.94,0.72,367.67
2.94,8.83,1526.2,27.5,92.2,1678.91,4941.34,24,26.5,32.5,41.0,Zinc,Secondary,South America,5.72,0.59,88.19
11.74,5.5,1787.7,88.8,79.2,1881.34,4639.77,23,18.2,15.4,66.4,Steel,Secondary,South America,4.06,0.34,298.58
14.76,4.08,871.4,4.1,88.4,1062.0,2590.81,5,13.3,18.6,68.1,Titanium,Primary,South America,4.25,0.32,155.7
17.68,5.91,1075.7,91.4,65.3,1742.81,3853.91,29,29.5,4.1,66.4,Zinc,Primary,Oceania,3.64,0.34,133.69
14.85,6.22,959.2,83.3,69.6,14204.7,3507.95,16,7.6,42.8,49.6,Titanium,Primary,Africa,4.61,0.5,2395.93
16.43,1.96,784.5,29.8,87.8,3042.37,1824.57,16,12.3,29.6,58.1,Aluminum,Secondary,Asia,4.73,0.42,288.66
8.11,6.17,1776.0,78.9,66.3,5863.97,5770.85,26,14.7,4.2,81.1,Aluminum,Secondary,Asia,2.93,0.19,411.94
16.67,7.5,1788.9,3.1,73.4,1909.21,4028.15,2,30.4,40.2,29.4,Lead,Primary,Oceania,5.73,0.71,216.47
3.44,11.12,678.3,96.7,70.1,525.47,3786.04,16,18.7,22.2,59.1,Titanium,Secondary,North America,4.15,0.41,33.44
18.11,10.19,1234.0,52.7,73.3,9660.46,4958.53,25,25.3,38.3,36.4,Lead,Primary,Oceania,5.38,0.64,864.48
11.86,10.92,1854.5,30.3,86.9,5830.7,2481.35,5,32.5,0.6,66.9,Steel,Primary,Asia,4.26,0.33,616.31
16.71,1.12,1924.5,36.3,74.0,15941.36,733.07,8,47.8,1.4,50.8,Lead,Primary,Asia,4.68,0.49,2834.05
10.14,4.05,1022.8,6.6,81.1,9608.6,2126.61,29,38.2,8.5,53.3,Steel,Secondary,North America,4.77,0.47,1622.72
13.58,10.26,911.1,98.9,63.8,10736.73,1519.87,20,20.3,10.5,69.2,Steel,Primary,Africa,3.45,0.31,1249.9
11.48,7.78,564.6,3.9,90.6,7140.52,1849.81,14,37.4,38.2,24.4,Zinc,Secondary,Africa,6.5,0.76,1133.1
15.17,1.07,1918.2,65.5,74.1,7315.16,541.05,25,47.5,35.3,17.2,Copper,Primary,Europe,6.36,0.83,989.72
3.47,12.26,294.2,44.3,84.6,1347.64,10950.75,10,25.0,30.8,44.2,Copper,Secondary,Africa,5.33,0.56,136.28
3.09,11.82,1163.9,94.9,87.6,2934.68,6951.0,23,20.5,44.2,35.3,Steel,Secondary,South America,5.86,0.65,466.27
6.45,8.68,572.3,24.6,68.0,4016.82,6053.94,2,3.9,12.4,83.7,Titanium,Primary,South America,2.85,0.16,612.66
4.87,1.93,565.2,53.2,93.6,2922.58,718.11,3,44.6,45.2,10.2,Aluminum,Secondary,Europe,7.3,0.9,417.53
17.69,11.73,815.9,48.2,83.4,4781.71,6954.02,18,12.3,45.5,42.2,Lead,Secondary,Asia,5.39,0.58,682.32
5.95,9.17,1997.6,70.3,76.3,561.46,4355.85,21,3.2,21.7,75.1,Iron Ore,Secondary,Europe,3.53,0.25,85.59
19.57,11.95,119.4,6.8,66.9,18550.97,8080.27,2,26.9,4.7,68.4,Aluminum,Primary,North America,3.59,0.32,1997.6
8.06,11.52,1161.3,19.4,95.8,2805.27,1129.5,21,42.3,36.3,21.4,Aluminum,Secondary,Europe,6.8,0.79,505.96
5.28,12.24,174.3,21.5,88.7,2484.03,6348.09,29,20.3,16.8,62.9,Iron Ore,Primary,Europe,4.52,0.37,184.68
16.21,8.25,317.5,73.8,67.9,2575.9,2732.34,9,39.2,39.7,21.1,Steel,Primary,Oceania,5.98,0.79,470.32
13.86,2.96,884.7,18.9,72.8,11712.78,1065.23,2,41.8,8.2,50.0,Aluminum,Secondary,South America,4.68,0.5,1187.0
10.97,10.4,1025.8,57.3,90.8,836.47,10013.86,25,22.7,27.0,50.3,Iron Ore,Primary,North America,5.21,0.5,57.51
12.0,9.69,525.0,21.5,86.4,10107.49,2166.3,7,29.5,25.4,45.1,Lead,Primary,Oceania,5.34,0.55,1415.09
14.95,11.39,639.7,86.2,89.1,2739.9,3937.33,7,26.7,5.0,68.3,Zinc,Primary,North America,4.26,0.32,291.52
6.11,3.38,183.1,94.2,76.8,5451.56,1806.27,14,47.0,18.2,34.8,Titanium,Primary,Europe,5.56,0.65,939.44
19.93,3.73,613.4,51.8,87.2,14813.65,3244.64,5,36.3,4.2,59.5,Titanium,Primary,Oceania,4.64,0.4,1697.91
19.55,13.47,1933.5,35.2,74.7,4035.84,6005.42,8,46.3,23.2,30.5,Titanium,Secondary,Oceania,5.72,0.7,606.52
13.71,11.5,1890.0,23.4,68.0,8055.0,8701.73,23,11.0,42.1,46.9,Steel,Secondary,North America,4.7,0.53,775.2
5.59,13.72,676.4,5.0,84.0,1939.86,11847.98,22,15.5,13.5,71.0,Aluminum,Primary,North America,3.97,0.29,157.94
14.24,11.62,1146.0,26.9,97.1,3123.14,4003.27,18,3.5,38.2,58.3,Aluminum,Primary,Africa,5.0,0.42,337.95
3.3,9.36,1820.1,65.4,71.8,2858.54,3960.33,6,25.0,9.2,65.8,Copper,Secondary,North America,3.86,0.34,403.11
2.55,10.16,22.3,53.4,77.5,1105.03,3949.48,14,43.7,33.7,22.6,Titanium,Secondary,Oceania,6.2,0.77,164.14
6.64,13.45,1623.3,94.4,85.6,2846.01,11314.32,18,16.3,45.8,37.9,Steel,Secondary,Asia,5.67,0.62,389.14
10.33,9.1,1897.3,39.6,80.6,2183.68,838.38,17,6.4,16.2,77.4,Iron Ore,Primary,North America,3.55,0.23,432.82
17.63,9.85,191.7,69.4,92.1,7297.28,3378.55,9,3.4,45.0,51.6,Steel,Primary,South America,5.18,0.48,1121.33
15.09,3.19,331.3,48.9,88.9,13249.56,2218.45,13,22.4,25.3,52.3,Aluminum,Secondary,Africa,5.05,0.48,2513.81
15.37,7.63,1921.9,51.3,62.2,6070.72,4480.12,16,8.2,15.8,76.0,Lead,Primary,South America,3.07,0.24,410.93
9.66,11.03,1079.7,26.8,97.9,9215.87,5123.16,21,17.3,44.8,37.9,Lead,Secondary,South America,6.04,0.62,545.63
8.23,4.79,38.3,45.5,88.6,7810.22,2696.53,10,41.0,1.6,57.4,Lead,Secondary,Asia,4.79,0.43,754.85
8.68,3.83,522.7,47.1,92.8,1628.83,910.41,10,19.2,1.4,79.4,Titanium,Primary,Africa,3.81,0.21,114.81
19.78,5.39,905.4,70.7,84.7,4320.86,2474.98,4,30.5,30.0,39.5,Copper,Secondary,Europe,5.57,0.6,556.87
2.72,4.38,1388.9,94.1,92.5,2365.15,2306.59,12,25.1,39.8,35.1,Zinc,Secondary,Oceania,6.02,0.65,302.38
17.61,4.01,1469.0,32.9,64.3,7451.19,3633.58,27,35.9,37.6,26.5,Steel,Secondary,Oceania,5.6,0.74,1015.28
12.42,6.95,1990.9,4.2,73.2,672.61,2069.66,8,7.8,4.0,88.2,Copper,Secondary,North America,2.79,0.12,108.82
9.9,13.71,582.1,49.6,93.3,3070.76,11988.53,15,46.0,47.5,6.5,Lead,Secondary,Oceania,7.47,0.94,600.95
15.05,8.1,1081.1,54.4,67.7,9297.1,5362.44,21,32.2,35.2,32.6,Aluminum,Primary,Asia,5.4,0.67,1689.64
10.76,3.63,1071.3,16.8,63.0,8708.1,251.65,23,13.5,47.5,39.0,Iron Ore,Secondary,Oceania,4.94,0.61,590.02
17.72,2.08,817.2,76.0,89.9,3131.46,1535.87,19,6.2,16.5,77.3,Steel,Primary,Asia,3.83,0.23,315.58
18.21,10.75,346.6,98.5,91.7,2822.81,900.57,15,7.5,34.7,57.8,Zinc,Primary,Europe,4.86,0.42,249.46
9.59,6.36,1955.1,94.6,66.2,8880.23,6344.18,8,39.1,43.0,17.9,Aluminum,Secondary,Asia,6.09,0.82,679.54
6.98,12.51,1708.1,19.7,92.5,5329.86,10996.35,8,29.4,19.0,51.6,Titanium,Secondary,Europe,5.2,0.48,701.99
12.66,10.23,1001.7,87.5,86.1,7726.28,3401.24,19,19.0,48.2,32.8,Steel,Secondary,Europe,5.94,0.67,1027.52
18.42,12.15,1210.5,70.4,79.8,14381.0,3578.67,9,16.6,13.2,70.2,Copper,Primary,Europe,3.88,0.3,1209.25
5.79,4.81,462.2,45.4,91.5,2648.41,1983.5,24,42.8,15.8,41.4,Lead,Primary,Asia,5.68,0.59,415.23
13.21,10.69,1092.1,54.1,75.9,10178.74,4151.55,17,43.7,46.0,10.3,Steel,Primary,Europe,6.76,0.9,1627.96
13.37,4.7,1393.0,85.0,67.4,5390.96,1897.49,8,29.1,48.5,22.4,Aluminum,Secondary,Asia,5.9,0.78,286.51
15.2,14.15,1035.2,48.0,70.8,4284.73,4985.93,12,26.2,14.3,59.5,Aluminum,Secondary,Africa,4.15,0.4,468.59
4.37,9.91,1980.7,37.3,79.2,3245.0,6343.16,27,40.8,6.8,52.4,Lead,Secondary,Europe,4.76,0.48,595.53
14.88,5.54,1226.6,49.3,80.2,6676.49,1141.52,15,37.5,38.0,24.5,Copper,Secondary,Asia,6.18,0.76,854.91
18.36,4.77,748.2,57.9,90.6,18035.18,4072.06,4,20.0,46.5,33.5,Zinc,Secondary,Asia,6.04,0.66,1842.19
5.23,3.67,1546.6,18.9,90.1,1997.92,3015.94,6,4.1,30.0,65.9,Aluminum,Primary,Asia,4.41,0.34,175.92
6.28,10.72,349.2,90.1,82.1,5813.03,5388.5,29,38.4,31.7,29.9,Steel,Primary,North America,5.97,0.7,502.85
19.49,4.06,775.2,67.4,89.7,18248.77,3491.98,16,8.4,38.1,53.5,Lead,Primary,North America,5.02,0.46,1185.54
5.26,9.33,700.4,63.3,67.3,1471.54,2657.07,26,0.8,7.7,91.5,Zinc,Secondary,Europe,2.44,0.08,253.96
17.38,4.7,869.3,9.9,61.9,14048.43,313.43,25,42.2,48.7,9.1,Copper,Secondary,Oceania,6.4,0.91,885.03
10.86,10.27,1565.7,60.4,93.2,5011.03,6554.8,5,28.9,18.2,52.9,Aluminum,Primary,Africa,5.15,0.47,470.26
6.45,12.41,973.5,12.1,62.9,5944.63,6019.02,23,44.6,31.4,24.0,Lead,Secondary,Oceania,5.69,0.76,337.96
17.67,11.89,1590.1,7.9,69.4,8439.51,7000.91,13,24.2,23.4,52.4,Aluminum,Primary,Europe,4.46,0.48,1411.15
10.02,11.65,1157.2,52.7,86.4,7586.03,10535.94,15,46.3,23.4,30.3,Steel,Secondary,South America,6.08,0.7,424.0
11.27,3.63,690.7,40.3,75.6,5563.09,3526.29,17,17.7,35.1,47.2,Aluminum,Secondary,South America,4.91,0.53,535.42
8.47,2.24,1621.9,58.9,93.3,2256.5,1462.12,25,36.2,49.7,14.1,Lead,Secondary,Africa,7.09,0.86,306.87
12.67,10.79,484.2,8.9,71.3,3032.98,8371.45,22,15.0,33.0,52.0,Steel,Secondary,Africa,4.54,0.48,337.98
4.94,6.16,456.5,43.1,60.5,2243.55,798.45,27,0.1,39.7,60.2,Titanium,Primary,Africa,3.8,0.4,207.17
9.04,7.05,1014.0,17.5,71.4,6940.19,1428.89,20,19.0,1.4,79.6,Lead,Secondary,North America,3.16,0.2,633.49
19.45,1.44,529.1,98.7,82.0,12152.71,1075.02,22,36.9,40.5,22.6,Zinc,Primary,North America,6.33,0.77,2061.93
6.65,4.63,28.1,56.1,74.3,4682.92,2128.86,5,7.5,15.0,77.5,Steel,Primary,South America,3.35,0.22,918.31
13.82,1.47,1300.1,68.7,80.3,4397.66,696.29,19,25.2,6.3,68.5,Iron Ore,Primary,Africa,3.98,0.32,449.47
7.85,13.31,1027.1,32.5,93.3,3982.8,4567.69,7,10.6,5.7,83.7,Aluminum,Primary,Asia,3.61,0.16,222.53
15.92,4.41,896.6,9.5,94.7,1467.43,2765.02,3,3.7,34.0,62.3,Titanium,Primary,Oceania,4.73,0.38,81.42
4.36,8.8,1934.3,97.6,70.1,3604.22,1987.98,13,30.9,49.9,19.2,Zinc,Secondary,South America,6.14,0.81,590.67
19.46,1.55,1146.7,28.6,77.6,19273.14,1000.63,14,47.6,33.3,19.1,Copper,Primary,Africa,6.37,0.81,2560.54
10.17,10.34,1728.2,42.4,80.9,4439.56,2224.23,16,15.5,13.1,71.4,Iron Ore,Primary,Asia,3.86,0.29,743.8
6.25,5.52,287.5,65.0,96.1,377.6,610.7,13,29.0,10.2,60.8,Copper,Primary,Africa,4.84,0.39,58.39
3.32,13.57,1142.7,2.5,97.9,701.53,4937.31,2,47.7,26.3,26.0,Lead,Primary,Europe,6.64,0.74,130.57
5.06,13.43,1737.3,81.0,68.9,3389.7,3620.5,14,32.5,3.3,64.2,Iron Ore,Primary,Asia,3.86,0.36,619.89
11.36,5.55,1170.4,53.7,87.6,7173.56,4964.71,20,33.7,20.0,46.3,Titanium,Secondary,Oceania,5.31,0.54,1206.95
8.07,13.61,1438.8,27.8,74.4,6443.66,1391.02,7,8.9,33.3,57.8,Zinc,Primary,Europe,4.34,0.42,781.48
16.92,14.95,750.4,6.2,60.3,4926.93,3255.86,5,24.6,48.4,27.0,Titanium,Secondary,North America,5.46,0.73,474.06
9.76,12.56,194.0,16.2,60.4,7568.4,7175.32,14,18.4,21.3,60.3,Titanium,Primary,South America,3.8,0.4,954.03
6.48,12.83,921.2,89.5,77.5,4559.23,6504.99,9,23.5,10.0,66.5,Iron Ore,Secondary,Africa,4.0,0.34,571.32
13.11,4.49,795.0,68.6,78.6,4675.99,420.08,10,40.0,40.9,19.1,Steel,Secondary,South America,6.4,0.81,661.85
14.72,9.07,1735.4,25.0,60.9,8364.11,515.99,7,23.0,37.2,39.8,Zinc,Secondary,Oceania,4.84,0.6,651.69
5.01,1.94,495.6,6.6,86.1,951.45,1918.01,28,3.1,43.0,53.9,Copper,Secondary,Africa,4.89,0.46,141.14
5.02,2.33,1933.8,69.1,71.2,2409.28,1574.83,14,45.3,10.7,44.0,Steel,Secondary,Europe,4.94,0.56,285.48
2.66,14.98,1916.7,57.2,81.3,2359.79,5949.09,25,27.2,20.2,52.6,Steel,Secondary,Asia,4.81,0.47,337.52
15.26,5.57,502.8,40.5,71.4,6869.01,2767.79,14,46.2,49.1,4.7,Aluminum,Secondary,Asia,6.91,0.95,590.33
13.95,11.47,702.6,36.4,66.4,11823.86,3477.96,25,28.6,7.9,63.5,Lead,Primary,Africa,3.82,0.36,1361.63
10.54,12.29,1792.2,21.7,75.5,6437.21,4641.07,28,3.5,33.6,62.9,Copper,Secondary,Europe,4.12,0.37,524.83
17.2,13.01,1933.6,67.0,68.8,3995.27,8672.37,2,27.6,11.9,60.5,Iron Ore,Primary,Africa,4.04,0.4,724.33
